wall_time,stamp_sec,x,y,z,yaw
1795.6000000000001,1795.584,8.875901029588395,-1.6089680714064878,-0.00031710913636241733,-1.4392461848284976
1795.8000000000002,1795.784,8.877083401966267,-1.61580751885035,-0.0003290510723661516,-1.4427828525018849
1796.0,1795.984,8.87823657844396,-1.6225390264945423,-0.00032571376735561486,-1.4481800475685351
1796.2,1796.184,8.87926973186874,-1.6293011118532756,-0.00033330401164678725,-1.4552194433800527
1796.4,1796.384,8.880282293982626,-1.6361592003850332,-0.00032039371544093087,-1.4583060934758367
1796.6000000000001,1796.584,8.881313226661627,-1.6430720486061117,-0.0003210665078470648,-1.4591455724467697
1796.8000000000002,1796.784,8.882366261189116,-1.6500623716644902,-0.00032764184531364204,-1.4633839035526388
1797.0,1796.984,8.883390190744786,-1.657056572138805,-0.0003247560996005594,-1.4660004783865213
1797.2,1797.184,8.884376170878776,-1.6638560255573802,-0.00033458153161133874,-1.466055211463735
1797.4,1797.384,8.885426968814338,-1.6707237281680911,-0.0003240311593032119,-1.4642460385238314
1797.6000000000001,1797.584,8.886464760279022,-1.677423132668266,-0.0003200144660601839,-1.465377597393993
1797.8000000000002,1797.784,8.887492678195413,-1.6842131748399078,-0.00033998975260245146,-1.467839206559015
1798.0,1797.984,8.888617515407441,-1.6909847658694126,-0.00034912232826528333,-1.4698265965658512
1798.2,1798.184,8.889524488007186,-1.6978486561091184,-0.00022588605466172806,-1.469907321133558
1798.4,1798.384,8.89044182513408,-1.7046185099114022,-8.99019382785693e-06,-1.468533619249246
1798.6000000000001,1798.584,8.891370337849777,-1.7110449561218368,9.868060518572475e-06,-1.4637910679621322
1798.8000000000002,1798.784,8.892318777979296,-1.7179715834119997,5.500092530558165e-06,-1.4634487016189708
1799.0,1798.984,8.893359760623088,-1.7249008641539048,7.456968333763303e-06,-1.4659128706441953
1799.2,1799.184,8.894349568387769,-1.7317829655561063,1.796431702311141e-05,-1.4684850296818877
1799.4,1799.384,8.89552219674177,-1.7386570743481018,2.7554777827260013e-05,-1.4696028491736104
